Step,Reward,Action,Link_Cost,Decision_Type
14075,-100.00,49,1.00,RL
14076,-100.00,49,1.00,RL
14077,-100.00,49,1.00,RL
14078,-100.00,49,1.00,RL
14079,-100.00,49,1.00,RL
14080,-100.00,49,1.00,RL
14081,-100.00,49,1.00,RL
14082,-100.00,49,1.00,RL
14083,-100.00,49,1.00,RL
14084,-100.00,49,1.00,RL
14085,-100.00,49,1.00,RL
14086,-100.00,49,1.00,RL
14087,-100.00,49,1.00,RL
14088,-100.00,49,1.00,RL
14089,-100.00,49,1.00,RL
14090,-100.00,49,1.00,RL
14091,-100.00,49,1.00,RL
14092,-100.00,49,1.00,RL
14093,-100.00,49,1.00,RL
14094,-100.00,49,1.00,RL
14095,-100.00,49,1.00,RL
14096,-100.00,49,1.00,RL
14097,-100.00,49,1.00,RL
14098,-100.00,49,1.00,RL
14099,-100.00,49,1.00,RL
14100,-100.00,49,1.00,RL
14101,-100.00,49,1.00,RL
14102,-100.00,49,1.00,RL
14103,-100.00,49,1.00,RL
14104,-100.00,49,1.00,RL
14105,-100.00,49,1.00,RL
14106,-100.00,49,1.00,RL
14107,-100.00,49,1.00,RL
14108,-100.00,49,1.00,RL
14109,-100.00,49,1.00,RL
14110,-100.00,49,1.00,RL
14111,-100.00,49,1.00,RL
14112,-100.00,49,1.00,RL
14113,-100.00,49,1.00,RL
14114,-100.00,49,1.00,RL
14115,-100.00,49,1.00,RL
14116,-100.00,49,1.00,RL
14117,-100.00,49,1.00,RL
14118,-100.00,49,1.00,RL
14119,-100.00,49,1.00,RL
14120,-100.00,49,1.00,RL
14121,-100.00,49,1.00,RL
14122,-100.00,49,1.00,RL
14123,-100.00,49,1.00,RL
14124,-100.00,49,1.00,RL
14125,-100.00,49,1.00,RL
14126,-100.00,49,1.00,RL
14127,-100.00,49,1.00,RL
14128,-100.00,49,1.00,RL
14129,-100.00,49,1.00,RL
14130,-100.00,49,1.00,RL
14131,-100.00,49,1.00,RL
14132,-100.00,49,1.00,RL
14133,-100.00,49,1.00,RL
14134,-100.00,49,1.00,RL
14135,-100.00,49,1.00,RL
14136,-100.00,49,1.00,RL
14137,-100.00,49,1.00,RL
14138,-100.00,49,1.00,RL
14139,-100.00,49,1.00,RL
14140,-100.00,49,1.00,RL
14141,-100.00,49,1.00,RL
14142,-100.00,49,1.00,RL
14143,-100.00,49,1.00,RL
14144,-100.00,49,1.00,RL
14145,-100.00,49,1.00,RL
14146,-100.00,49,1.00,RL
14147,-100.00,49,1.00,RL
14148,-100.00,49,1.00,RL
14149,-100.00,49,1.00,RL
14150,-100.00,49,1.00,RL
14151,-100.00,49,1.00,RL
14152,-100.00,49,1.00,RL
14153,-100.00,49,1.00,RL
14154,-100.00,49,1.00,RL
14155,-100.00,49,1.00,RL
14156,-100.00,49,1.00,RL
14157,-100.00,49,1.00,RL
14158,-100.00,49,1.00,RL
14159,-100.00,49,1.00,RL
14160,-100.00,49,1.00,RL
14161,-100.00,49,1.00,RL
14162,-100.00,49,1.00,RL
14163,-100.00,49,1.00,RL
14164,-100.00,49,1.00,RL
14165,-100.00,49,1.00,RL
14166,-100.00,49,1.00,RL
14167,-100.00,49,1.00,RL
14168,-100.00,49,1.00,RL
14169,-100.00,49,1.00,RL
14170,-100.00,49,1.00,RL
14171,-100.00,49,1.00,RL
14172,-100.00,49,1.00,RL
14173,-100.00,49,1.00,RL
14174,-100.00,49,1.00,RL
14175,-100.00,49,1.00,RL
14176,-100.00,49,1.00,RL
14177,-100.00,49,1.00,RL
14178,-100.00,49,1.00,RL
14179,-100.00,49,1.00,RL
14180,-100.00,49,1.00,RL
14181,-100.00,49,1.00,RL
14182,-100.00,49,1.00,RL
14183,-100.00,49,1.00,RL
14184,-100.00,49,1.00,RL
14185,-100.00,49,1.00,RL
14186,-100.00,49,1.00,RL
14187,-100.00,49,1.00,RL
14188,-100.00,49,1.00,RL
14189,-100.00,49,1.00,RL
14190,-100.00,49,1.00,RL
14191,-100.00,49,1.00,RL
14192,-100.00,49,1.00,RL
14193,-100.00,49,1.00,RL
14194,-100.00,49,1.00,RL
14195,-100.00,49,1.00,RL
14196,-100.00,49,1.00,RL
14197,-100.00,49,1.00,RL
14198,-100.00,49,1.00,RL
14199,-100.00,49,1.00,RL
14200,-100.00,49,1.00,RL
14201,-100.00,49,1.00,RL
14202,-100.00,49,1.00,RL
14203,-100.00,49,1.00,RL
14204,-100.00,49,1.00,RL
14205,-100.00,49,1.00,RL
14206,-100.00,49,1.00,RL
14207,-100.00,49,1.00,RL
14208,-100.00,49,1.00,RL
14209,-100.00,49,1.00,RL
14210,-100.00,49,1.00,RL
14211,-100.00,49,1.00,RL
14212,-100.00,49,1.00,RL
14213,-100.00,49,1.00,RL
14214,-100.00,49,1.00,RL
14215,-100.00,49,1.00,RL
14216,-100.00,49,1.00,RL
14217,-100.00,49,1.00,RL
14218,-100.00,49,1.00,RL
14219,-100.00,49,1.00,RL
14220,-100.00,49,1.00,RL
14221,-100.00,49,1.00,RL
14222,-100.00,49,1.00,RL
14223,-100.00,49,1.00,RL
14224,-100.00,49,1.00,RL
14225,-100.00,49,1.00,RL
14226,-100.00,49,1.00,RL
14227,-100.00,49,1.00,RL
14228,-100.00,49,1.00,RL
14229,-100.00,49,1.00,RL
14230,-100.00,49,1.00,RL
14231,-100.00,49,1.00,RL
14232,-100.00,49,1.00,RL
14233,-100.00,49,1.00,RL
14234,-100.00,49,1.00,RL
14235,-100.00,49,1.00,RL
14236,-100.00,49,1.00,RL
14237,-100.00,49,1.00,RL
14238,-100.00,49,1.00,RL
14239,-100.00,49,1.00,RL
14240,-100.00,49,1.00,RL
14241,-100.00,49,1.00,RL
14242,-100.00,49,1.00,RL
14243,-100.00,49,1.00,RL
14244,-100.00,49,1.00,RL
14245,-100.00,49,1.00,RL
14246,-100.00,49,1.00,RL
14247,-100.00,49,1.00,RL
14248,-100.00,49,1.00,RL
14249,-100.00,49,1.00,RL
14250,-100.00,49,1.00,RL
14251,-100.00,49,1.00,RL
14252,-100.00,49,1.00,RL
14253,-100.00,49,1.00,RL
14254,-100.00,49,1.00,RL
14255,-100.00,49,1.00,RL
14256,-100.00,49,1.00,RL
14257,-100.00,49,1.00,RL
14258,-100.00,49,1.00,RL
14259,-100.00,49,1.00,RL
14260,-100.00,49,1.00,RL
14261,-100.00,49,1.00,RL
14262,-100.00,49,1.00,RL
14263,-100.00,49,1.00,RL
14264,-100.00,49,1.00,RL
14265,-100.00,49,1.00,RL
14266,-100.00,49,1.00,RL
14267,-100.00,49,1.00,RL
14268,-100.00,49,1.00,RL
14269,-100.00,49,1.00,RL
14270,-100.00,49,1.00,RL
14271,-100.00,49,1.00,RL
14272,-100.00,49,1.00,RL
14273,-100.00,49,1.00,RL
14274,-100.00,49,1.00,RL
14275,-100.00,49,1.00,RL
14276,-100.00,49,1.00,RL
14277,-100.00,49,1.00,RL
14278,-100.00,49,1.00,RL
14279,-100.00,49,1.00,RL
14280,-100.00,49,1.00,RL
14281,-100.00,49,1.00,RL
14282,-100.00,49,1.00,RL
14283,-100.00,49,1.00,RL
14284,-100.00,49,1.00,RL
14285,-100.00,49,1.00,RL
14286,-100.00,49,1.00,RL
14287,-100.00,49,1.00,RL
14288,-100.00,49,1.00,RL
14289,-100.00,49,1.00,RL
14290,-100.00,49,1.00,RL
14291,-100.00,49,1.00,RL
14292,-100.00,49,1.00,RL
14293,-100.00,49,1.00,RL
14294,-100.00,49,1.00,RL
14295,-100.00,49,1.00,RL
14296,-100.00,49,1.00,RL
14297,-100.00,49,1.00,RL
14298,-100.00,49,1.00,RL
14299,-100.00,49,1.00,RL
14300,-100.00,49,1.00,RL
14301,-100.00,49,1.00,RL
14302,-100.00,49,1.00,RL
14303,-100.00,49,1.00,RL
14304,-100.00,49,1.00,RL
14305,-100.00,49,1.00,RL
14306,-100.00,49,1.00,RL
14307,-100.00,49,1.00,RL
14308,-100.00,49,1.00,RL
14309,-100.00,49,1.00,RL
14310,-100.00,49,1.00,RL
14311,-100.00,49,1.00,RL
14312,-100.00,49,1.00,RL
14313,-100.00,49,1.00,RL
14314,-100.00,49,1.00,RL
14315,-100.00,49,1.00,RL
14316,-100.00,49,1.00,RL
14317,-100.00,49,1.00,RL
14318,-100.00,49,1.00,RL
14319,-100.00,49,1.00,RL
14320,-100.00,49,1.00,RL
14321,-100.00,49,1.00,RL
14322,-100.00,49,1.00,RL
14323,-100.00,49,1.00,RL
14324,-100.00,49,1.00,RL
14325,-100.00,49,1.00,RL
14326,-100.00,49,1.00,RL
14327,-100.00,49,1.00,RL
14328,-100.00,49,1.00,RL
14329,-100.00,49,1.00,RL
14330,-100.00,49,1.00,RL
14331,-100.00,49,1.00,RL
14332,-100.00,49,1.00,RL
14333,-100.00,49,1.00,RL
14334,-100.00,49,1.00,RL
14335,-100.00,49,1.00,RL
14336,-100.00,49,1.00,RL
14337,-100.00,49,1.00,RL
14338,-100.00,49,1.00,RL
14339,-100.00,49,1.00,RL
14340,-100.00,49,1.00,RL
14341,-100.00,49,1.00,RL
14342,-100.00,49,1.00,RL
14343,-100.00,49,1.00,RL
14344,-100.00,49,1.00,RL
14345,-100.00,49,1.00,RL
14346,-100.00,49,1.00,RL
14347,-100.00,49,1.00,RL
14348,-100.00,49,1.00,RL
14349,-100.00,49,1.00,RL
14350,-100.00,49,1.00,RL
14351,-100.00,49,1.00,RL
14352,-100.00,49,1.00,RL
14353,-100.00,49,1.00,RL
14354,-100.00,49,1.00,RL
14355,-100.00,49,1.00,RL
14356,-100.00,49,1.00,RL
14357,-100.00,49,1.00,RL
14358,-100.00,49,1.00,RL
14359,-100.00,49,1.00,RL
14360,-100.00,49,1.00,RL
14361,-100.00,49,1.00,RL
14362,-100.00,49,1.00,RL
14363,-100.00,49,1.00,RL
14364,-100.00,49,1.00,RL
14365,-100.00,49,1.00,RL
14366,-100.00,49,1.00,RL
14367,-100.00,49,1.00,RL
14368,-100.00,49,1.00,RL
14369,-100.00,49,1.00,RL
14370,-100.00,49,1.00,RL
14371,-100.00,49,1.00,RL
14372,-100.00,49,1.00,RL
14373,-100.00,49,1.00,RL
14374,-100.00,49,1.00,RL
14375,-100.00,49,1.00,RL
14376,-100.00,49,1.00,RL
14377,-100.00,49,1.00,RL
14378,-100.00,49,1.00,RL
14379,-100.00,49,1.00,RL
14380,-100.00,49,1.00,RL
14381,-100.00,49,1.00,RL
14382,-100.00,49,1.00,RL
14383,-100.00,49,1.00,RL
14384,-100.00,49,1.00,RL
14385,-100.00,49,1.00,RL
14386,-100.00,49,1.00,RL
14387,-100.00,49,1.00,RL
14388,-100.00,49,1.00,RL
14389,-100.00,49,1.00,RL
14390,-100.00,49,1.00,RL
14391,-100.00,49,1.00,RL
14392,-100.00,49,1.00,RL
14393,-100.00,49,1.00,RL
14394,-100.00,49,1.00,RL
14395,-100.00,49,1.00,RL
14396,-100.00,49,1.00,RL
14397,-100.00,49,1.00,RL
14398,-100.00,49,1.00,RL
14399,-100.00,49,1.00,RL
14400,-100.00,49,1.00,RL
14401,-100.00,49,1.00,RL
14402,-100.00,49,1.00,RL
14403,-100.00,49,1.00,RL
14404,-100.00,49,1.00,RL
14405,-100.00,49,1.00,RL
14406,-100.00,49,1.00,RL
14407,-100.00,49,1.00,RL
14408,-100.00,49,1.00,RL
14409,-100.00,49,1.00,RL
14410,-100.00,49,1.00,RL
14411,-100.00,49,1.00,RL
14412,-100.00,49,1.00,RL
14413,-100.00,49,1.00,RL
14414,-100.00,49,1.00,RL
14415,-100.00,49,1.00,RL
14416,-100.00,49,1.00,RL
14417,-100.00,49,1.00,RL
14418,-100.00,49,1.00,RL
14419,-100.00,49,1.00,RL
14420,-100.00,49,1.00,RL
14421,-100.00,49,1.00,RL
14422,-100.00,49,1.00,RL
14423,-100.00,49,1.00,RL
14424,-100.00,49,1.00,RL
14425,-100.00,49,1.00,RL
14426,-100.00,49,1.00,RL
14427,-100.00,49,1.00,RL
14428,-100.00,49,1.00,RL
14429,-100.00,49,1.00,RL
14430,-100.00,49,1.00,RL
14431,-100.00,49,1.00,RL
14432,-100.00,49,1.00,RL
14433,-100.00,49,1.00,RL
14434,-100.00,49,1.00,RL
14435,-100.00,49,1.00,RL
14436,-100.00,49,1.00,RL
14437,-100.00,49,1.00,RL
14438,-100.00,49,1.00,RL
14439,-100.00,49,1.00,RL
14440,-100.00,49,1.00,RL
14441,-100.00,49,1.00,RL
14442,-100.00,49,1.00,RL
14443,-100.00,49,1.00,RL
14444,-100.00,49,1.00,RL
14445,-100.00,49,1.00,RL
14446,-100.00,49,1.00,RL
14447,-100.00,49,1.00,RL
14448,-100.00,49,1.00,RL
14449,-100.00,49,1.00,RL
14450,-100.00,49,1.00,RL
14451,-100.00,49,1.00,RL
14452,-100.00,49,1.00,RL
14453,-100.00,49,1.00,RL
14454,-100.00,49,1.00,RL
14455,-100.00,49,1.00,RL
14456,-100.00,49,1.00,RL
14457,-100.00,49,1.00,RL
14458,-100.00,49,1.00,RL
14459,-100.00,49,1.00,RL
14460,-100.00,49,1.00,RL
14461,-100.00,49,1.00,RL
14462,-100.00,49,1.00,RL
14463,-100.00,49,1.00,RL
14464,-100.00,49,1.00,RL
14465,-100.00,49,1.00,RL
14466,-100.00,49,1.00,RL
14467,-100.00,49,1.00,RL
14468,-100.00,49,1.00,RL
14469,-100.00,49,1.00,RL
14470,-100.00,49,1.00,RL
14471,-100.00,49,1.00,RL
14472,-100.00,49,1.00,RL
14473,-100.00,49,1.00,RL
14474,-100.00,49,1.00,RL
14475,-100.00,49,1.00,RL
14476,-100.00,49,1.00,RL
14477,-100.00,49,1.00,RL
14478,-100.00,49,1.00,RL
14479,-100.00,49,1.00,RL
14480,-100.00,49,1.00,RL
14481,-100.00,49,1.00,RL
14482,-100.00,49,1.00,RL
14483,-100.00,49,1.00,RL
14484,-100.00,49,1.00,RL
14485,-100.00,49,1.00,RL
14486,-100.00,49,1.00,RL
14487,-100.00,49,1.00,RL
14488,-100.00,49,1.00,RL
14489,-100.00,49,1.00,RL
14490,-100.00,49,1.00,RL
14491,-100.00,49,1.00,RL
14492,-100.00,49,1.00,RL
14493,-100.00,49,1.00,RL
14494,-100.00,49,1.00,RL
14495,-100.00,49,1.00,RL
14496,-100.00,49,1.00,RL
14497,-100.00,49,1.00,RL
14498,-100.00,49,1.00,RL
14499,-100.00,49,1.00,RL
14500,-100.00,49,1.00,RL
14501,-100.00,49,1.00,RL
14502,-100.00,49,1.00,RL
14503,-100.00,49,1.00,RL
14504,-100.00,49,1.00,RL
14505,-100.00,49,1.00,RL
14506,-100.00,49,1.00,RL
14507,-100.00,49,1.00,RL
14508,-100.00,49,1.00,RL
14509,-100.00,49,1.00,RL
14510,-100.00,49,1.00,RL
14511,-100.00,49,1.00,RL
14512,-100.00,49,1.00,RL
14513,-100.00,49,1.00,RL
14514,-100.00,49,1.00,RL
14515,-100.00,49,1.00,RL
14516,-100.00,49,1.00,RL
14517,-100.00,49,1.00,RL
14518,-100.00,49,1.00,RL
14519,-100.00,49,1.00,RL
14520,-100.00,49,1.00,RL
14521,-100.00,49,1.00,RL
14522,-100.00,49,1.00,RL
14523,-100.00,49,1.00,RL
14524,-100.00,49,1.00,RL
14525,-100.00,49,1.00,RL
14526,-100.00,49,1.00,RL
14527,-100.00,49,1.00,RL
14528,-100.00,49,1.00,RL
14529,-100.00,49,1.00,RL
14530,-100.00,49,1.00,RL
14531,-100.00,49,1.00,RL
14532,-100.00,49,1.00,RL
14533,-100.00,49,1.00,RL
14534,-100.00,49,1.00,RL
14535,-100.00,49,1.00,RL
14536,-100.00,49,1.00,RL
14537,-100.00,49,1.00,RL
14538,-100.00,49,1.00,RL
14539,-100.00,49,1.00,RL
14540,-100.00,49,1.00,RL
14541,-100.00,49,1.00,RL
14542,-100.00,49,1.00,RL
14543,-100.00,49,1.00,RL
14544,-100.00,49,1.00,RL
14545,-100.00,49,1.00,RL
14546,-100.00,49,1.00,RL
14547,-100.00,49,1.00,RL
14548,-100.00,49,1.00,RL
14549,-100.00,49,1.00,RL
14550,-100.00,49,1.00,RL
14551,-100.00,49,1.00,RL
14552,-100.00,49,1.00,RL
14553,-100.00,49,1.00,RL
14554,-100.00,49,1.00,RL
14555,-100.00,49,1.00,RL
14556,-100.00,49,1.00,RL
14557,-100.00,49,1.00,RL
14558,-100.00,49,1.00,RL
14559,-100.00,49,1.00,RL
14560,-100.00,49,1.00,RL
14561,-100.00,49,1.00,RL
14562,-100.00,49,1.00,RL
14563,-100.00,49,1.00,RL
14564,-100.00,49,1.00,RL
14565,-100.00,49,1.00,RL
14566,-100.00,49,1.00,RL
14567,-100.00,49,1.00,RL
14568,-100.00,49,1.00,RL
14569,-100.00,49,1.00,RL
14570,-100.00,49,1.00,RL
14571,-100.00,49,1.00,RL
14572,-100.00,49,1.00,RL
14573,-100.00,49,1.00,RL
14574,-100.00,49,1.00,RL
14575,-100.00,49,1.00,RL
14576,-100.00,49,1.00,RL
14577,-100.00,49,1.00,RL
14578,-100.00,49,1.00,RL
14579,-100.00,49,1.00,RL
14580,-100.00,49,1.00,RL
14581,-100.00,49,1.00,RL
14582,-100.00,49,1.00,RL
14583,-100.00,49,1.00,RL
14584,-100.00,49,1.00,RL
14585,-100.00,49,1.00,RL
14586,-100.00,49,1.00,RL
14587,-100.00,49,1.00,RL
14588,-100.00,49,1.00,RL
14589,-100.00,49,1.00,RL
14590,-100.00,49,1.00,RL
14591,-100.00,49,1.00,RL
14592,-100.00,49,1.00,RL
14593,-100.00,49,1.00,RL
14594,-100.00,49,1.00,RL
14595,-100.00,49,1.00,RL
14596,-100.00,49,1.00,RL
14597,-100.00,49,1.00,RL
14598,-100.00,49,1.00,RL
14599,-100.00,49,1.00,RL
14600,-100.00,49,1.00,RL
14601,-100.00,49,1.00,RL
14602,-100.00,49,1.00,RL
14603,-100.00,49,1.00,RL
14604,-100.00,49,1.00,RL
14605,-100.00,49,1.00,RL
14606,-100.00,49,1.00,RL
14607,-100.00,49,1.00,RL
14608,-100.00,49,1.00,RL
14609,-100.00,49,1.00,RL
14610,-100.00,49,1.00,RL
14611,-100.00,49,1.00,RL
14612,-100.00,49,1.00,RL
14613,-100.00,49,1.00,RL
14614,-100.00,49,1.00,RL
14615,-100.00,49,1.00,RL
14616,-100.00,49,1.00,RL
14617,-100.00,49,1.00,RL
14618,-100.00,49,1.00,RL
14619,-100.00,49,1.00,RL
14620,-100.00,49,1.00,RL
14621,-100.00,49,1.00,RL
14622,-100.00,49,1.00,RL
14623,-100.00,49,1.00,RL
14624,-100.00,49,1.00,RL
14625,-100.00,49,1.00,RL
14626,-100.00,49,1.00,RL
14627,-100.00,49,1.00,RL
14628,-100.00,49,1.00,RL
14629,-100.00,49,1.00,RL
14630,-100.00,49,1.00,RL
14631,-100.00,49,1.00,RL
14632,-100.00,49,1.00,RL
14633,-100.00,49,1.00,RL
14634,-100.00,49,1.00,RL
14635,-100.00,49,1.00,RL
14636,-100.00,49,1.00,RL
14637,-100.00,49,1.00,RL
14638,-100.00,49,1.00,RL
14639,-100.00,49,1.00,RL
14640,-100.00,49,1.00,RL
14641,-100.00,49,1.00,RL
14642,-100.00,49,1.00,RL
14643,-100.00,49,1.00,RL
14644,-100.00,49,1.00,RL
14645,-100.00,49,1.00,RL
14646,-100.00,49,1.00,RL
14647,-100.00,49,1.00,RL
14648,-100.00,49,1.00,RL
14649,-100.00,49,1.00,RL
14650,-100.00,49,1.00,RL
14651,-100.00,49,1.00,RL
14652,-100.00,49,1.00,RL
14653,-100.00,49,1.00,RL
14654,-100.00,49,1.00,RL
14655,-100.00,49,1.00,RL
14656,-100.00,49,1.00,RL
14657,-100.00,49,1.00,RL
14658,-100.00,49,1.00,RL
14659,-100.00,49,1.00,RL
14660,-100.00,49,1.00,RL
14661,-100.00,49,1.00,RL
14662,-100.00,49,1.00,RL
14663,-100.00,49,1.00,RL
14664,-100.00,49,1.00,RL
14665,-100.00,49,1.00,RL
14666,-100.00,49,1.00,RL
14667,-100.00,49,1.00,RL
14668,-100.00,49,1.00,RL
14669,-100.00,49,1.00,RL
14670,-100.00,49,1.00,RL
14671,-100.00,49,1.00,RL
14672,-100.00,49,1.00,RL
14673,-100.00,49,1.00,RL
14674,-100.00,49,1.00,RL
14675,-100.00,49,1.00,RL
14676,-100.00,49,1.00,RL
14677,-100.00,49,1.00,RL
14678,-100.00,49,1.00,RL
14679,-100.00,49,1.00,RL
14680,-100.00,49,1.00,RL
14681,-100.00,49,1.00,RL
14682,-100.00,49,1.00,RL
14683,-100.00,49,1.00,RL
14684,-100.00,49,1.00,RL
14685,-100.00,49,1.00,RL
14686,-100.00,49,1.00,RL
14687,-100.00,49,1.00,RL
14688,-100.00,49,1.00,RL
14689,-100.00,49,1.00,RL
14690,-100.00,49,1.00,RL
14691,-100.00,49,1.00,RL
14692,-100.00,49,1.00,RL
14693,-100.00,49,1.00,RL
14694,-100.00,49,1.00,RL
14695,-100.00,49,1.00,RL
14696,-100.00,49,1.00,RL
14697,-100.00,49,1.00,RL
14698,-100.00,49,1.00,RL
14699,-100.00,49,1.00,RL
14700,-100.00,49,1.00,RL
14701,-100.00,49,1.00,RL
14702,-100.00,49,1.00,RL
14703,-100.00,49,1.00,RL
14704,-100.00,49,1.00,RL
14705,-100.00,49,1.00,RL
14706,-100.00,49,1.00,RL
14707,-100.00,49,1.00,RL
14708,-100.00,49,1.00,RL
14709,-100.00,49,1.00,RL
14710,-100.00,49,1.00,RL
14711,-100.00,49,1.00,RL
14712,-100.00,49,1.00,RL
14713,-100.00,49,1.00,RL
14714,-100.00,49,1.00,RL
14715,-100.00,49,1.00,RL
14716,-100.00,49,1.00,RL
14717,-100.00,49,1.00,RL
14718,-100.00,49,1.00,RL
14719,-100.00,49,1.00,RL
14720,-100.00,49,1.00,RL
14721,-100.00,49,1.00,RL
14722,-100.00,49,1.00,RL
14723,-100.00,49,1.00,RL
14724,-100.00,49,1.00,RL
14725,-100.00,49,1.00,RL
14726,-100.00,49,1.00,RL
14727,-100.00,49,1.00,RL
14728,-100.00,49,1.00,RL
14729,-100.00,49,1.00,RL
14730,-100.00,49,1.00,RL
14731,-100.00,49,1.00,RL
14732,-100.00,49,1.00,RL
14733,-100.00,49,1.00,RL
14734,-100.00,49,1.00,RL
14735,-100.00,49,1.00,RL
14736,-100.00,49,1.00,RL
14737,-100.00,49,1.00,RL
14738,-100.00,49,1.00,RL
14739,-100.00,49,1.00,RL
14740,-100.00,49,1.00,RL
14741,-100.00,49,1.00,RL
14742,-100.00,49,1.00,RL
14743,-100.00,49,1.00,RL
14744,-100.00,49,1.00,RL
14745,-100.00,49,1.00,RL
14746,-100.00,49,1.00,RL
14747,-100.00,49,1.00,RL
14748,-100.00,49,1.00,RL
14749,-100.00,49,1.00,RL
14750,-100.00,49,1.00,RL
14751,-100.00,49,1.00,RL
14752,-100.00,49,1.00,RL
14753,-100.00,49,1.00,RL
14754,-100.00,49,1.00,RL
14755,-100.00,49,1.00,RL
14756,-100.00,49,1.00,RL
14757,-100.00,49,1.00,RL
14758,-100.00,49,1.00,RL
14759,-100.00,49,1.00,RL
14760,-100.00,49,1.00,RL
14761,-100.00,49,1.00,RL
14762,-100.00,49,1.00,RL
14763,-100.00,49,1.00,RL
14764,-100.00,49,1.00,RL
14765,-100.00,49,1.00,RL
14766,-100.00,49,1.00,RL
14767,-100.00,49,1.00,RL
14768,-100.00,49,1.00,RL
14769,-100.00,49,1.00,RL
14770,-100.00,49,1.00,RL
14771,-100.00,49,1.00,RL
14772,-100.00,49,1.00,RL
14773,-100.00,49,1.00,RL
14774,-100.00,49,1.00,RL
14775,-100.00,49,1.00,RL
14776,-100.00,49,1.00,RL
14777,-100.00,49,1.00,RL
14778,-100.00,49,1.00,RL
14779,-100.00,49,1.00,RL
14780,-100.00,49,1.00,RL
14781,-100.00,49,1.00,RL
14782,-100.00,49,1.00,RL
14783,-100.00,49,1.00,RL
14784,-100.00,49,1.00,RL
14785,-100.00,49,1.00,RL
14786,-100.00,49,1.00,RL
14787,-100.00,49,1.00,RL
14788,-100.00,49,1.00,RL
14789,-100.00,49,1.00,RL
14790,-100.00,49,1.00,RL
14791,-100.00,49,1.00,RL
14792,-100.00,49,1.00,RL
14793,-100.00,49,1.00,RL
14794,-100.00,49,1.00,RL
14795,-100.00,49,1.00,RL
14796,-100.00,49,1.00,RL
14797,-100.00,49,1.00,RL
14798,-100.00,49,1.00,RL
14799,-100.00,49,1.00,RL
14800,-100.00,49,1.00,RL
14801,-100.00,49,1.00,RL
14802,-100.00,49,1.00,RL
14803,-100.00,49,1.00,RL
14804,-100.00,49,1.00,RL
14805,-100.00,49,1.00,RL
14806,-100.00,49,1.00,RL
14807,-100.00,49,1.00,RL
14808,-100.00,49,1.00,RL
14809,-100.00,49,1.00,RL
14810,-100.00,49,1.00,RL
14811,-100.00,49,1.00,RL
14812,-100.00,49,1.00,RL
14813,-100.00,49,1.00,RL
14814,-100.00,49,1.00,RL
14815,-100.00,49,1.00,RL
14816,-100.00,49,1.00,RL
14817,-100.00,49,1.00,RL
14818,-100.00,49,1.00,RL
14819,-100.00,49,1.00,RL
14820,-100.00,49,1.00,RL
14821,-100.00,49,1.00,RL
14822,-100.00,49,1.00,RL
14823,-100.00,49,1.00,RL
14824,-100.00,49,1.00,RL
14825,-100.00,49,1.00,RL
14826,-100.00,49,1.00,RL
14827,-100.00,49,1.00,RL
14828,-100.00,49,1.00,RL
14829,-100.00,49,1.00,RL
14830,-100.00,49,1.00,RL
14831,-100.00,49,1.00,RL
14832,-100.00,49,1.00,RL
14833,-100.00,49,1.00,RL
14834,-100.00,49,1.00,RL
14835,-100.00,49,1.00,RL
14836,-100.00,49,1.00,RL
14837,-100.00,49,1.00,RL
14838,-100.00,49,1.00,RL
14839,-100.00,49,1.00,RL
14840,-100.00,49,1.00,RL
14841,-100.00,49,1.00,RL
14842,-100.00,49,1.00,RL
14843,-100.00,49,1.00,RL
14844,-100.00,49,1.00,RL
14845,-100.00,49,1.00,RL
14846,-100.00,49,1.00,RL
14847,-100.00,49,1.00,RL
14848,-100.00,49,1.00,RL
14849,-100.00,49,1.00,RL
14850,-100.00,49,1.00,RL
14851,-100.00,49,1.00,RL
14852,-100.00,49,1.00,RL
14853,-100.00,49,1.00,RL
14854,-100.00,49,1.00,RL
14855,-100.00,49,1.00,RL
14856,-100.00,49,1.00,RL
14857,-100.00,49,1.00,RL
14858,-100.00,49,1.00,RL
14859,-100.00,49,1.00,RL
14860,-100.00,49,1.00,RL
14861,-100.00,49,1.00,RL
14862,-100.00,49,1.00,RL
14863,-100.00,49,1.00,RL
14864,-100.00,49,1.00,RL
14865,-100.00,49,1.00,RL
14866,-100.00,49,1.00,RL
14867,-100.00,49,1.00,RL
14868,-100.00,49,1.00,RL
14869,-100.00,49,1.00,RL
14870,-100.00,49,1.00,RL
14871,-100.00,49,1.00,RL
14872,-100.00,49,1.00,RL
14873,-100.00,49,1.00,RL
14874,-100.00,49,1.00,RL
14875,-100.00,49,1.00,RL
14876,-100.00,49,1.00,RL
14877,-100.00,49,1.00,RL
14878,-100.00,49,1.00,RL
14879,-100.00,49,1.00,RL
14880,-100.00,49,1.00,RL
14881,-100.00,49,1.00,RL
14882,-100.00,49,1.00,RL
14883,-100.00,49,1.00,RL
14884,-100.00,49,1.00,RL
14885,-100.00,49,1.00,RL
14886,-100.00,49,1.00,RL
14887,-100.00,49,1.00,RL
14888,-100.00,49,1.00,RL
14889,-100.00,49,1.00,RL
14890,-100.00,49,1.00,RL
14891,-100.00,49,1.00,RL
14892,-100.00,49,1.00,RL
14893,-100.00,49,1.00,RL
14894,-100.00,49,1.00,RL
14895,-100.00,49,1.00,RL
14896,-100.00,49,1.00,RL
